"gname.list"	"g.order"
"chr15_64177024"	2363
"chr15_64218185"	2365
"chr15_64233712"	2366
"chr15_64285385"	2368
"chr15_64569513"	2370
"chr15_64913009"	2372
"chr15_65105418"	2374
"chr15_65137323"	2375
"chr15_65519858"	2376
"chr15_65635218"	2377
"chr15_65892199"	2378
"chr15_66037910"	2379
"chr15_66252628"	2380
"chr15_66657481"	2381
"chr15_67036413"	2382
"chr15_67331257"	2383
"chr15_67407395"	2384
"chr15_67467266"	2385
"chr15_67842830"	2386
"chr15_68786012"	2387
"chr15_69820095"	2390
"chr15_69896507"	2393
"chr15_70141061"	2394
"chr15_70198655"	2395
"chr15_70275609"	2396
"chr15_70437698"	2399
"chr15_70534580"	2400
"chr15_70616642"	2402
"chr15_70755437"	2404
"chr15_70820918"	2405
"chr15_70844463"	2406
"chr15_71371620"	2408
"chr15_71544504"	2412
"chr15_71586894"	2413
"chr15_71603397"	2414
"chr15_71631492"	2415
"chr15_71741447"	2416
"chr15_71971945"	2417
"chr15_72267907"	2419
"chr15_72269150"	2420
"chr15_73130999"	2421
"chr15_74033250"	2424
"chr15_74069860"	2426
"chr15_74073692"	2427
"chr15_74201911"	2428
"chr15_74557476"	2431
"chr15_75112597"	2436
"chr15_75124229"	2437
"chr15_75140035"	2438
"chr15_75328660"	2440
"chr15_75956572"	2445
"chr15_79223928"	2452
"chr15_80771341"	2453
"chr15_80875117"	2454
"chr15_80961281"	2455
"chr15_81035737"	2457
"chr15_81171232"	2459
"chr15_81587837"	2461
"chr15_81680926"	2462
"chr15_83588158"	2464
"chr15_83955187"	2465
"chr15_85293528"	2467
"chr15_85653101"	2469
"chr15_86976119"	2470
"chr15_87059221"	2471
"chr15_87421066"	2473
"chr15_88006200"	2475
"chr15_88784688"	2477
"chr15_88853334"	2478
"chr15_89928852"	2486
"chr15_90282583"	2490
"chr15_90368874"	2492
"chr15_90402047"	2495
"chr15_93188550"	2501
"chr15_96880409"	2511
"chr15_96882609"	2512
"chr15_96897136"	2513
"chr15_97180755"	2515
"chr15_97298819"	2516
"chr15_97760199"	2517
"chr15_97901497"	2518
"chr15_99035281"	2520
"chr15_99236788"	2521
"chr15_99323193"	2524
"chr15_99433567"	2525
"chr15_99618901"	2527
"chr15_100471594"	2529
"chr15_101057532"	2531
"chr15_101774645"	2533
"chr16_429779"	2538
"chr16_701870"	2543
"chr16_732297"	2544
"chr16_882021"	2546
"chr16_890261"	2547
"chr16_922762"	2549
"chr16_1151902"	2550
"chr16_1311403"	2552
"chr16_1373875"	2555
"chr16_1623435"	2556
"chr16_1652382"	2557
"chr16_1723888"	2559
"chr16_1963347"	2561
"chr16_2079915"	2562
"chr16_2188293"	2563
"chr16_2211707"	2564
"chr16_2526848"	2567
"chr16_2560450"	2568
"chr16_2762001"	2569
"chr16_2764623"	2570
"chr16_2790367"	2571
"chr16_2841096"	2572
"chr16_2881515"	2573
"chr16_3216660"	2574
"chr16_3229573"	2575
"chr16_3431437"	2576
"chr16_3541552"	2577
"chr16_4194166"	2579
"chr16_4226927"	2582
"chr16_4425167"	2586
"chr16_4676356"	2588
"chr16_4734517"	2589
"chr16_8516469"	2591
"chr16_10671123"	2596
"chr16_10688605"	2597
"chr16_10720069"	2598
"chr16_10732255"	2599
"chr16_11257044"	2601
"chr16_11352906"	2603
"chr16_11799880"	2605
"chr16_12093494"	2606
"chr16_12153177"	2607
"chr16_12352254"	2608
"chr16_12383207"	2609
"chr16_12614014"	2610
"chr16_12858903"	2611
"chr16_14119433"	2612
"chr16_14166699"	2613
"chr16_14206504"	2614
"chr16_14245562"	2615
"chr16_14750429"	2618
"chr16_15128424"	2619
"chr16_15129353"	2620
"chr16_16195552"	2621
"chr16_17068020"	2622
"chr16_17390436"	2624
"chr16_19581331"	2627
"chr16_19999331"	2628
"chr16_20022775"	2629
"chr16_20025613"	2630
"chr16_20961588"	2633
"chr16_20967968"	2634
"chr16_21523119"	2635
"chr16_21539175"	2636
"chr16_21650134"	2637
"chr16_22664347"	2638
"chr16_23164505"	2642
"chr16_23392799"	2645
"chr16_23654476"	2647
"chr16_24274046"	2648
"chr16_24579984"	2649
"chr16_25112084"	2651
"chr16_25130946"	2652
"chr16_27254544"	2653
"chr16_27655079"	2655
"chr16_27907969"	2656
"chr16_28573111"	2658
"chr16_29319398"	2659
"chr16_29795333"	2661
"chr16_30990978"	2664
"chr16_31142331"	2665
"chr16_33293939"	2666
"chr16_33879713"	2667
"chr16_33954387"	2669
"chr16_34876222"	2671
"chr16_35259307"	2672
"chr16_46409696"	2673
"chr16_46834052"	2674
"chr16_46936439"	2675
"chr16_48849179"	2678
"chr16_48877116"	2679
"chr16_50267291"	2681
"chr16_50301946"	2683
"chr16_52599157"	2685
"chr16_53453194"	2688
"chr16_53545425"	2689
"chr16_53766621"	2690
"chr16_54057417"	2691
"chr16_54458600"	2692
"chr16_54459826"	2693
"chr16_54463130"	2694
"chr16_54543426"	2695
"chr16_54790012"	2696
"chr16_56586567"	2700
"chr16_56673759"	2701
"chr16_56843210"	2702
"chr16_56869530"	2703
"chr16_57597732"	2705
"chr16_58532373"	2709
"chr16_60264818"	2710
"chr16_64101734"	2711
"chr16_64195193"	2712
"chr16_64668320"	2713
"chr16_64785895"	2714
"chr16_65698155"	2715
"chr16_65789971"	2717
"chr16_66329349"	2720
"chr16_66547146"	2721
"chr16_67463552"	2723
"chr16_67479449"	2724
"chr16_67994257"	2728
"chr16_68036740"	2729
"chr16_68106603"	2731
"chr16_68362257"	2734
"chr16_68432777"	2735
"chr16_68502601"	2738
"chr16_68768828"	2740
"chr16_68772298"	2741
"chr16_68993017"	2743
"chr16_69037610"	2744
"chr16_70312736"	2751
"chr16_70952309"	2754
"chr16_71097960"	2755
"chr16_71368959"	2757
"chr16_71442934"	2758
"chr16_71446253"	2759
"chr16_72995303"	2766
"chr16_73077986"	2768
"chr16_73670664"	2770
"chr16_74235654"	2771
"chr16_75145091"	2773
"chr16_75163665"	2774
"chr16_75364005"	2776
"chr16_75564641"	2778
"chr16_75648433"	2779
"chr16_75734085"	2780
"chr16_75740087"	2781
"chr16_75953561"	2782
"chr16_77377718"	2783
"chr16_77613708"	2784
"chr16_78005390"	2785
"chr16_78106438"	2787
"chr16_78135821"	2788
"chr16_78359466"	2790
"chr16_78641695"	2791
"chr16_79077554"	2793
"chr16_79084257"	2794
"chr16_79238474"	2796
"chr16_79284258"	2797
"chr16_80500505"	2800
"chr16_80561751"	2801
"chr16_80647872"	2802
"chr16_80757348"	2805
"chr16_80871788"	2806
"chr16_81322600"	2808
"chr16_81496462"	2809
"chr16_81667422"	2811
"chr16_82432348"	2815
"chr16_82837514"	2816
"chr16_82856631"	2817
"chr16_83946240"	2819
"chr16_84215537"	2824
"chr16_84447580"	2826
"chr16_84613593"	2830
"chr16_84769614"	2832
"chr16_84863117"	2834
"chr16_84907344"	2835
"chr16_84975639"	2836
"chr16_85352533"	2842
"chr16_85384851"	2844
"chr16_85456344"	2845
"chr16_85482662"	2848
"chr16_85506004"	2853
"chr16_85604077"	2857
"chr16_85636416"	2858
"chr16_85692371"	2859
"chr16_86004502"	2862
"chr16_86119245"	2863
"chr16_86423427"	2865
"chr16_86541326"	2866
"chr16_86652216"	2867
"chr16_86878563"	2868
"chr16_87160124"	2870
"chr16_87176971"	2871
"chr16_87310355"	2872
"chr16_87401847"	2873
"chr16_87756353"	2874
"chr16_87866271"	2877
"chr16_87881648"	2878
"chr16_87894456"	2879
"chr16_88668257"	2881
"chr16_88834100"	2885
"chr16_88837437"	2886
"chr16_89156950"	2894
"chr16_89412364"	2897
"chr16_89449596"	2898
"chr16_89799290"	2900
"chr16_89826161"	2901
"chr17_235012"	2903
"chr17_1524086"	2905
"chr17_1640015"	2906
"chr17_1680271"	2907
"chr17_2512039"	2909
"chr17_4437517"	2912
"chr17_5680729"	2915
"chr17_6589828"	2917
"chr17_7381286"	2920
"chr17_8177325"	2924
"chr17_13091244"	2927
"chr17_13679561"	2929
"chr17_13910034"	2930
"chr17_16339370"	2933
"chr17_16439987"	2934
"chr17_16826243"	2935
"chr17_17493294"	2937
"chr17_17508426"	2938
"chr17_17689618"	2942
"chr17_17711313"	2943
"chr17_17743857"	2944
"chr17_17845496"	2945
"chr17_19583961"	2948
"chr17_19843441"	2949
"chr17_20060392"	2950
"chr17_21131671"	2951
"chr17_22249747"	2952
"chr17_25267740"	2953
"chr17_25568986"	2954
"chr17_25648625"	2956
"chr17_25659796"	2957
"chr17_26860082"	2961
"chr17_27435350"	2964
"chr17_27671679"	2966
"chr17_27922155"	2967
"chr17_28617332"	2968
"chr17_28726245"	2969
"chr17_28740813"	2970
"chr17_29901137"	2973
"chr17_30630073"	2975
"chr17_34047307"	2979
"chr17_37029159"	2982
"chr17_37310558"	2984
"chr17_38084908"	2986
"chr17_38116612"	2987
"chr17_38255619"	2990
"chr17_38267940"	2991
"chr17_38346485"	2993
"chr17_38457172"	2994
"chr17_38467632"	2995
"chr17_38495708"	2998
"chr17_38510589"	2999
"chr17_38511902"	3000
"chr17_38629910"	3002
"chr17_38663646"	3003
"chr17_38697242"	3005
"chr17_38708614"	3007
"chr17_38775385"	3011
"chr17_38857324"	3014
"chr17_39300035"	3015
"chr17_39663032"	3017
"chr17_39664061"	3018
"chr17_41616880"	3023
"chr17_42299862"	3025
"chr17_42608892"	3027
"chr17_42988806"	3028
"chr17_43118598"	3029
"chr17_43207588"	3032
"chr17_43430844"	3034
"chr17_44104084"	3036
"chr17_45764434"	3041
"chr17_45774977"	3043
"chr17_46002898"	3044
"chr17_46130906"	3046
"chr17_46614138"	3048
"chr17_46876867"	3049
"chr17_46878129"	3050
"chr17_47090441"	3052
"chr17_47116608"	3053
"chr17_47126682"	3054
"chr17_47969242"	3057
"chr17_48189918"	3058
"chr17_48379512"	3061
"chr17_48506856"	3064
"chr17_48560018"	3065
"chr17_48748595"	3066
"chr17_48923272"	3069
"chr17_48982123"	3071
"chr17_48992687"	3072
"chr17_49029568"	3076
"chr17_49175070"	3077
"chr17_50202824"	3078
"chr17_52322614"	3079
"chr17_53055424"	3080
"chr17_55556770"	3088
"chr17_55591016"	3089
"chr17_55884850"	3090
"chr17_55934420"	3092
"chr17_55979541"	3094
"chr17_55991714"	3095
"chr17_56350298"	3096
"chr17_56717539"	3098
"chr17_57907413"	3100
"chr17_57931958"	3101
"chr17_58236864"	3102
"chr17_58423627"	3103
"chr17_59802729"	3106
"chr17_60837395"	3109
"chr17_60882338"	3111
"chr17_61512363"	3112
"chr17_61530552"	3115
"chr17_61559915"	3116
"chr17_62679803"	3121
"chr17_62997948"	3122
"chr17_63304963"	3125
"chr17_63329683"	3126
"chr17_63793693"	3127
"chr17_64168149"	3128
"chr17_64874024"	3129
"chr17_66212584"	3136
"chr17_66315603"	3137
"chr17_70204032"	3143
"chr17_70395859"	3144
"chr17_70473988"	3146
"chr17_70507791"	3147
"chr17_70514087"	3148
"chr17_70948929"	3151
"chr17_71417455"	3152
"chr17_71544619"	3153
"chr17_72148922"	3156
"chr17_72391665"	3157
"chr17_72711480"	3158
"chr17_72766655"	3162
"chr17_72961044"	3163
"chr17_73030720"	3165
"chr17_73387187"	3166
"chr17_73554101"	3169
"chr17_73556333"	3170
"chr17_73873541"	3173
"chr17_73994611"	3174
"chr17_74529216"	3175
"chr17_75158313"	3176
"chr17_75251662"	3177
"chr17_75279602"	3178
"chr17_75284981"	3180
"chr17_75325194"	3181
"chr17_75431453"	3182
"chr17_75881221"	3183
"chr17_76407877"	3185
"chr17_76523028"	3187
"chr17_76969174"	3188
"chr17_77002083"	3189
"chr17_77785373"	3191
"chr17_77818420"	3193
"chr17_77871567"	3194
"chr17_77966449"	3196
"chr17_78042590"	3198
"chr17_78059958"	3199
"chr17_78368571"	3201
"chr17_79303552"	3202
"chr17_79316883"	3203
"chr17_79447702"	3204
"chr17_79971762"	3206
"chr17_80006495"	3207
"chr17_80059232"	3208
"chr17_80071972"	3210
"chr17_80110527"	3211
"chr17_80304567"	3212
"chr17_80343025"	3213
"chr17_80348735"	3214
"chr17_80355061"	3215
"chr17_80607404"	3220
"chr17_80881391"	3224
"chr17_80990552"	3226
"chr17_81030089"	3228
"chr17_81128539"	3230
"chr18_489618"	3234
"chr18_839696"	3236
"chr18_2238004"	3237
"chr18_3624227"	3239
"chr18_8674308"	3241
"chr18_9017857"	3242
"chr18_9348553"	3243
"chr18_9785509"	3246
"chr18_10049552"	3248
"chr18_10062247"	3249
"chr18_10070535"	3250
"chr18_10094533"	3251
"chr18_10132189"	3252
"chr18_11269031"	3254
"chr18_11983845"	3255
"chr18_13480850"	3258
"chr18_13513274"	3259
"chr18_13809083"	3262
"chr18_18870981"	3264
"chr18_19560840"	3266
"chr18_19834319"	3267
"chr18_20453279"	3270
"chr18_20839765"	3272
"chr18_20981736"	3273
"chr18_24155493"	3279
"chr18_26740247"	3281
"chr18_28703018"	3282
"chr18_29925692"	3283
"chr18_30215431"	3284
"chr18_30350201"	3285
"chr18_31201429"	3286
"chr18_33161054"	3287
"chr18_33454305"	3288
"chr18_41456838"	3293
"chr18_42939603"	3296
"chr18_43145827"	3297
"chr18_43209119"	3298
"chr18_43373543"	3299
"chr18_43418770"	3301
"chr18_43779727"	3304
"chr18_44014635"	3305
"chr18_45653209"	3307
"chr18_45834772"	3308
"chr18_45979882"	3309
"chr18_45980689"	3310
"chr18_46510466"	3313
"chr18_46739260"	3317
"chr18_49018202"	3319
"chr18_50269881"	3320
"chr18_51787385"	3322
"chr18_52018930"	3323
"chr18_52222254"	3324
"chr18_52260047"	3325
"chr18_52281436"	3326
"chr18_52284454"	3327
"chr18_52339991"	3328
"chr18_54809054"	3329
"chr18_54909717"	3330
"chr18_55248791"	3331
"chr18_55333372"	3332
"chr18_55461715"	3335
"chr18_56072985"	3336
"chr18_59466419"	3339
"chr18_60660492"	3340
"chr18_60799923"	3341
"chr18_60924800"	3344
"chr18_60932692"	3345
"chr18_67794774"	3346
"chr18_71579177"	3347
"chr18_71949878"	3350
"chr18_72214137"	3351
"chr18_73537595"	3353
"chr18_74755642"	3356
"chr18_76431790"	3358
"chr19_516824"	3361
"chr19_535274"	3362
"chr19_617576"	3363
"chr19_727254"	3364
"chr19_927794"	3365
"chr19_1016825"	3366
"chr19_1169246"	3368
"chr19_1183854"	3371
"chr19_1185133"	3372
"chr19_1260981"	3378
"chr19_1262469"	3379
"chr19_1316102"	3380
"chr19_1445421"	3382
"chr19_1666031"	3383
"chr19_2058411"	3386
"chr19_2061272"	3387
"chr19_2517007"	3390
"chr19_2529036"	3392
"chr19_2529663"	3393
"chr19_2581643"	3396
"chr19_2588498"	3397
"chr19_2664553"	3398
"chr19_2670439"	3399
"chr19_3336899"	3400
"chr19_3555954"	3404
"chr19_3713323"	3405
"chr19_3737969"	3407
"chr19_3775291"	3408
"chr19_4043000"	3409
"chr19_4086568"	3411
"chr19_4707002"	3414
"chr19_4715892"	3415
"chr19_4800991"	3416
"chr19_4971298"	3418
"chr19_7463823"	3423
"chr19_7469117"	3424
"chr19_7620650"	3427
"chr19_7684141"	3428
"chr19_7814016"	3431
"chr19_9115005"	3432
"chr19_10596664"	3435
"chr19_11135210"	3437
"chr19_11587911"	3439
"chr19_11846516"	3440
"chr19_12660169"	3441
"chr19_12894735"	3442
"chr19_13256916"	3443
"chr19_14071321"	3444
"chr19_14229846"	3445
"chr19_14747423"	3447
"chr19_14763543"	3448
"chr19_14955133"	3449
"chr19_15229012"	3450
"chr19_15596886"	3451
"chr19_15673921"	3453
"chr19_15704736"	3454
"chr19_15941293"	3455
"chr19_16013173"	3456
"chr19_16321208"	3461
"chr19_16536963"	3463
"chr19_16603968"	3465
"chr19_16667487"	3466
"chr19_16693037"	3467
"chr19_16726055"	3468
"chr19_16906760"	3469
"chr19_17338892"	3470
"chr19_17359246"	3472
"chr19_17407178"	3473
"chr19_18333152"	3475
"chr19_18525581"	3478
"chr19_18552048"	3479
"chr19_18807008"	3482
"chr19_18961945"	3484
"chr19_19097989"	3486
"chr19_19516185"	3489
"chr19_19517342"	3490
"chr19_19708644"	3495
"chr19_22091251"	3496
"chr19_23583323"	3497
"chr19_24005853"	3499
"chr19_24007051"	3500
"chr19_29496347"	3501
"chr19_30162387"	3502
"chr19_31173883"	3505
"chr19_31178471"	3506
"chr19_31860485"	3508
"chr19_32091516"	3509
"chr19_32956242"	3510
"chr19_33516684"	3511
"chr19_33523516"	3512
"chr19_34118766"	3514
"chr19_34216801"	3516
"chr19_34366667"	3518
"chr19_34369839"	3519
"chr19_35344337"	3522
"chr19_35779978"	3524
"chr19_35801332"	3525
"chr19_35827173"	3530
"chr19_35985102"	3531
"chr19_36066623"	3534
"chr19_36207812"	3535
"chr19_36441128"	3537
"chr19_38423158"	3538
"chr19_38432503"	3539
"chr19_38460461"	3540
"chr19_38549004"	3541
"chr19_39290415"	3548
"chr19_39326282"	3549
"chr19_39603186"	3551
"chr19_39635203"	3554
"chr19_40763231"	3558
"chr19_41152213"	3560
"chr19_41404024"	3561
"chr19_42210809"	3564
"chr19_42417671"	3565
"chr19_42850611"	3566
"chr19_43982159"	3568
"chr19_45250941"	3573
"chr19_45549000"	3574
"chr19_45574461"	3575
"chr19_46080902"	3576
"chr19_46725521"	3580
"chr19_46762692"	3581
"chr19_46995371"	3582
"chr19_47232172"	3583
"chr19_47324263"	3584
"chr19_48114388"	3589
"chr19_48151540"	3590
"chr19_48227027"	3591
"chr19_48993271"	3593
"chr19_49058096"	3595
"chr19_49212212"	3596
"chr19_50697484"	3598
"chr19_51135887"	3600
"chr19_51224747"	3602
"chr19_51574225"	3605
"chr19_52054274"	3606
"chr19_54660700"	3609
"chr19_55158785"	3610
"chr19_56602652"	3613
"chr19_57477820"	3614
"chr19_58310206"	3615
"chr2_1560634"	3620
"chr2_1680337"	3621
"chr2_1917574"	3624
"chr2_5271333"	3626
"chr2_6863884"	3627
"chr2_7061923"	3628
"chr2_7274436"	3631
"chr2_8243359"	3633
"chr2_8415213"	3634
"chr2_9308497"	3635
"chr2_9948140"	3637
"chr2_10172981"	3638
"chr2_10260446"	3639
"chr2_10311789"	3640
"chr2_10369121"	3641
"chr2_10873366"	3643
"chr2_10914284"	3645
"chr2_11621209"	3651
"chr2_11634940"	3652
"chr2_11643908"	3654
"chr2_11655836"	3656
"chr2_11758287"	3662
"chr2_11842833"	3663
"chr2_11883120"	3664
"chr2_13071750"	3666
"chr2_15782611"	3668
"chr2_16159546"	3670
"chr2_16170529"	3671
"chr2_16742810"	3673
"chr2_16812282"	3674
"chr2_17436978"	3675
"chr2_19185150"	3676
"chr2_19328013"	3677
"chr2_20412904"	3682
"chr2_20415186"	3683
"chr2_20421158"	3684
"chr2_20421902"	3685
"chr2_20578664"	3687
"chr2_21797385"	3692
"chr2_24914206"	3694
"chr2_25501083"	3697
"chr2_26420821"	3698
"chr2_26902075"	3700
"chr2_27327186"	3703
"chr2_28189541"	3704
"chr2_28308351"	3705
"chr2_28569735"	3708
"chr2_29119917"	3711
"chr2_29830329"	3712
"chr2_31004528"	3713
"chr2_31167329"	3714
"chr2_31229203"	3715
"chr2_31572043"	3716
"chr2_33295071"	3717
"chr2_36358010"	3719
"chr2_36905524"	3720
"chr2_36928862"	3721
"chr2_36981915"	3722
"chr2_38323540"	3723
"chr2_38918141"	3725
"chr2_39410870"	3729
"chr2_39635491"	3730
"chr2_39693731"	3732
"chr2_39739522"	3733
"chr2_42510813"	3737
"chr2_42899323"	3740
"chr2_43679723"	3743
"chr2_44125570"	3747
"chr2_44331047"	3748
"chr2_44971018"	3749
"chr2_45186243"	3751
"chr2_45953558"	3752
"chr2_46361842"	3756
"chr2_46970568"	3757
"chr2_47030366"	3758
"chr2_47184467"	3759
"chr2_47192328"	3760
"chr2_47197979"	3761
"chr2_47256265"	3762
"chr2_47260235"	3763
"chr2_47263531"	3764
"chr2_51452848"	3766
"chr2_51581399"	3767
"chr2_53748035"	3768
"chr2_54215930"	3769
"chr2_54216629"	3770
"chr2_55180449"	3772
"chr2_55450632"	3774
"chr2_56066461"	3776
"chr2_56582449"	3777
"chr2_58615008"	3778
"chr2_61829324"	3779
"chr2_62155842"	3781
"chr2_62177940"	3782
"chr2_62292500"	3783
"chr2_62686622"	3784
"chr2_63528160"	3786
"chr2_65048872"	3788
"chr2_65831641"	3792
"chr2_66440081"	3793
"chr2_66654010"	3795
"chr2_66781524"	3796
"chr2_67856425"	3798
"chr2_68076705"	3799
"chr2_69370973"	3801
"chr2_70172050"	3802
"chr2_70174026"	3803
"chr2_70203846"	3804
"chr2_70438505"	3807
"chr2_70612426"	3810
"chr2_71226837"	3812
"chr2_71946465"	3814
"chr2_72217627"	3815
"chr2_72372206"	3816
"chr2_72799831"	3817
"chr2_72910175"	3819
"chr2_72978307"	3820
"chr2_73210236"	3821
"chr2_73228505"	3823
"chr2_73481799"	3824
"chr2_73987743"	3826
"chr2_74499358"	3827
"chr2_74999541"	3828
"chr2_75072824"	3829
"chr2_75094928"	3830
"chr2_75819328"	3834
"chr2_76000561"	3835
"chr2_76017462"	3836
"chr2_76484113"	3837
"chr2_76860926"	3839
"chr2_77431202"	3841
"chr2_78416408"	3843
"chr2_78878367"	3844
"chr2_85347487"	3845
"chr2_85372753"	3846
"chr2_85416369"	3847
"chr2_85988633"	3849
"chr2_86074701"	3850
"chr2_89868020"	3854
"chr2_89868269"	3855
"chr2_89872410"	3856
"chr2_95682780"	3857
"chr2_95700124"	3858
"chr2_95708654"	3859
"chr2_95792769"	3860
"chr2_96926401"	3861
"chr2_97167786"	3863
"chr2_97466809"	3868
"chr2_97540246"	3869
"chr2_97554319"	3870
"chr2_97618056"	3871
"chr2_98498123"	3873
"chr2_99445612"	3875
"chr2_99486491"	3876
"chr2_100180492"	3878
"chr2_100326747"	3883
"chr2_101160038"	3887
"chr2_101504262"	3888
"chr2_101737271"	3889
"chr2_101851269"	3890
"chr2_105713754"	3893
"chr2_106047863"	3894
"chr2_106583667"	3896
"chr2_106739922"	3897
"chr2_107539891"	3899
"chr2_107577381"	3900
"chr2_108912390"	3901
"chr2_108941582"	3902
"chr2_108951419"	3903
"chr2_109093150"	3904
"chr2_109249210"	3906
"chr2_109521849"	3907
"chr2_109770975"	3908
"chr2_109881996"	3909
"chr2_109967828"	3911
"chr2_110285815"	3915
"chr2_110316255"	3916
"chr2_110473357"	3919
"chr2_111806582"	3920
"chr2_112374557"	3922
"chr2_112697970"	3924
"chr2_113835889"	3926
"chr2_113933551"	3927
"chr2_118336445"	3930
"chr2_119079408"	3931
"chr2_119143894"	3932
"chr2_119250169"	3933
"chr2_120243165"	3934
"chr2_120472364"	3936
"chr2_120986263"	3937
"chr2_121003088"	3938
"chr2_121080960"	3940
"chr2_121082403"	3941
"chr2_121164531"	3943
"chr2_121180213"	3944
"chr2_121222807"	3945
"chr2_121322224"	3947
"chr2_121364442"	3949
"chr2_121525246"	3950
"chr2_121892602"	3952
"chr2_121894171"	3953
"chr2_122077686"	3955
"chr2_127703527"	3958
"chr2_128860420"	3959
"chr2_129030868"	3960
"chr2_129045569"	3964
"chr2_129049253"	3965
"chr2_129060879"	3966
"chr2_129630220"	3967
"chr2_132192087"	3970
"chr2_132236486"	3971
"chr2_132361331"	3973
"chr2_133016761"	3974
"chr2_133033202"	3978
"chr2_133641593"	3981
"chr2_134089463"	3982
"chr2_134200808"	3983
"chr2_136002897"	3988
"chr2_138433475"	3993
"chr2_138741429"	3995
"chr2_138952016"	3996
"chr2_139179209"	3997
"chr2_141864153"	4001
"chr2_143734217"	4005
"chr2_143739139"	4006
"chr2_145485936"	4007
"chr2_149351893"	4008
"chr2_150847886"	4012
"chr2_151184887"	4013
"chr2_151227279"	4014
"chr2_151635706"	4016
"chr2_151757078"	4019
"chr2_152420262"	4021
"chr2_152476103"	4022
"chr2_153751738"	4023
"chr2_154402181"	4024
"chr2_155260036"	4025
"chr2_157499900"	4033
"chr2_158137313"	4035
"chr2_158431257"	4036
"chr2_158900971"	4037
"chr2_159555880"	4038
"chr2_159574539"	4039
"chr2_159592757"	4042
"chr2_159597394"	4043
"chr2_159599226"	4044
"chr2_159670798"	4045
"chr2_159920322"	4047
"chr2_159968090"	4049
"chr2_159976119"	4050
"chr2_160833510"	4051
"chr2_160932136"	4052
"chr2_162005173"	4059
"chr2_163689597"	4063
"chr2_168855118"	4066
"chr2_169485034"	4072
"chr2_169968797"	4075
"chr2_170085772"	4078
"chr2_170202460"	4079
"chr2_171122125"	4081
"chr2_171232223"	4084
"chr2_171551203"	4085
"chr2_172655064"	4086
"chr2_173245651"	4089
"chr2_174709764"	4093
"chr2_174850652"	4096
"chr2_175111805"	4098
"chr2_175475344"	4099
"chr2_176833714"	4102
"chr2_176940615"	4103
"chr2_177534666"	4104
"chr2_177569979"	4105
"chr2_178026726"	4108
"chr2_178598418"	4110
"chr2_179025464"	4111
"chr2_179329384"	4112
"chr2_180147999"	4113
"chr2_180334635"	4114
"chr2_184050012"	4116
"chr2_186463260"	4119
"chr2_188210367"	4120
"chr2_188730025"	4121
"chr2_190957201"	4126
"chr2_191845024"	4128
"chr2_192164749"	4129
"chr2_194665892"	4132
"chr2_195903185"	4133
"chr2_196371945"	4134
"chr2_196542285"	4136
"chr2_196654324"	4137
"chr2_197563211"	4139
"chr2_200207256"	4140
"chr2_200907157"	4142
"chr2_201153489"	4144
"chr2_201232019"	4147
"chr2_202850545"	4150
"chr2_202904441"	4151
"chr2_203282999"	4152
"chr2_204974496"	4153
"chr2_208038470"	4154
"chr2_210914391"	4156
"chr2_211793197"	4157
"chr2_213505294"	4159
"chr2_213518292"	4160
"chr2_213826551"	4161
"chr2_216612269"	4164
"chr2_218178967"	4172
"chr2_218205236"	4174
"chr2_220263719"	4178
"chr2_220356573"	4180
"chr2_220443548"	4181
"chr2_220574401"	4182
"chr2_220594175"	4184
"chr2_221602121"	4185
"chr2_221736254"	4186
"chr2_226397682"	4190
"chr2_226602569"	4193
"chr2_226996107"	4195
"chr2_227046533"	4197
"chr2_227064893"	4198
"chr2_228568351"	4199
"chr2_231283232"	4200
"chr2_233166179"	4203
"chr2_233175548"	4204
"chr2_233184988"	4205
"chr2_233609984"	4207
"chr2_236136171"	4209
"chr2_236429506"	4210
"chr2_236461989"	4211
"chr2_237577083"	4213
"chr2_237678686"	4216
"chr2_237783670"	4218
"chr2_237984783"	4220
"chr2_238144150"	4221
"chr2_238397108"	4223
"chr2_238409943"	4225
"chr2_240049434"	4230
"chr2_241308279"	4233
"chr2_241327230"	4235
"chr2_241505474"	4236
"chr2_241832886"	4238
"chr2_242248313"	4239
"chr20_309549"	4240
"chr20_347093"	4241
"chr20_415397"	4242
"chr20_701796"	4243
"chr20_934407"	4244
"chr20_3954460"	4249
"chr20_4090498"	4250
"chr20_4117405"	4251
"chr20_4142144"	4252
"chr20_6047645"	4254
"chr20_7348202"	4255
"chr20_9512415"	4256
"chr20_10057397"	4257
"chr20_10408491"	4258
"chr20_10643171"	4260
"chr20_14931406"	4261
"chr20_15019978"	4262
"chr20_17495965"	4264
"chr20_17538454"	4265
"chr20_17801619"	4267
"chr20_17877111"	4269
"chr20_17909362"	4270
"chr20_19739113"	4278
"chr20_19747997"	4279
"chr20_20189135"	4280
"chr20_20753420"	4282
"chr20_21216712"	4283
"chr20_22147126"	4284
"chr20_23137675"	4285
"chr20_23318600"	4286
"chr20_24238398"	4287
"chr20_24640852"	4289
"chr20_24999168"	4292
"chr20_25399410"	4294
"chr20_30147827"	4297
"chr20_30181688"	4298
"chr20_30292338"	4300
"chr20_30296770"	4301
"chr20_30519666"	4303
"chr20_31061195"	4305
"chr20_31130736"	4306
"chr20_31171589"	4307
"chr20_31211754"	4308
"chr20_31264169"	4309
"chr20_31329939"	4310
"chr20_31598786"	4312
