hg19.kgXref.geneSymbol	DMSO_H3K27me3	DMSO_H3K4me1	DMSO_H3K4me2	DMSO_H3K4me3	Drug_H3K27me3	Drug_H3K4me1	Drug_H3K4me2	Drug_H3K4me3
HMBOX1	0.0159562	0.329576457	0.7691214	0.214670623	0.020472067	0.297283097	0.505481633	0.158362202
HMBOX1	0.001568933	0.142789304	0.589280737	0.91967542	0.000736601	0.207292456	0.574746808	0.589239683
HMBOX1	0	0.061380418	0.009224616	0.057866221	0	0.049602767	0.00552483	0.004621637
HMBOX1	0.005690108	0.07941613	0.052429176	0.042765296	0.007617287	0.072122392	0.027547251	0.080248242
HMBOX1	0.006185773	0.134311622	0.264423743	0.269958591	0.007430393	0.134231913	0.298191765	0.205050572
5S_rRNA	0.007190738	0.094248971	0.203885187	0.122627064	0.008916198	0.106332613	0.173017002	0.182379172
HMBOX1	0	0.197536879	1.146787313	0.597389727	0	0.268289876	1.035640471	0.356570821
HMBOX1	0.031526368	0.112789081	0.150450774	0.100816616	0.027384724	0.119868228	0.142519559	0.073432344
HMBOX1	0.031605236	0.112049597	0.149025379	0.100003121	0.027427218	0.119265895	0.140378067	0.072762521
HMBOX1	0.034053983	0.055943901	0.02901352	0.018474805	0.03052136	0.056244493	0.029929065	0.017401075
HMBOX1	0.033745409	0.067082004	0.030896326	0.017769371	0.030204102	0.062197413	0.031635424	0.017018942
HMBOX1	0.026539529	0.242014622	0.170359095	0.08643568	0.024498887	0.214002576	0.239564123	0.070777536
HMBOX1	0.024548939	0.338673937	0.09143543	0.019391297	0.021570722	0.410197978	0.093974244	0.024310008
5S_rRNA	0.024548939	0.338673937	0.09143543	0.019391297	0.021570722	0.410197978	0.093974244	0.024310008
HMBOX1	0.023281687	0.344150163	0.092050094	0.02088929	0.02075615	0.415036359	0.096623591	0.026393901
HMBOX1	0.023281687	0.344150163	0.092050094	0.02088929	0.02075615	0.415036359	0.096623591	0.026393901
HMBOX1	0.021912078	0.349985888	0.092729702	0.038041081	0.019862224	0.416550239	0.103043525	0.028714119
HMBOX1	0.021912078	0.349985888	0.092729702	0.038041081	0.019862224	0.416550239	0.103043525	0.028714119
HMBOX1	0.021912078	0.349985888	0.092729702	0.038041081	0.019862224	0.416550239	0.103043525	0.028714119
HMBOX1	0.021912078	0.349985888	0.092729702	0.038041081	0.019862224	0.416550239	0.103043525	0.028714119
HMBOX1	0.027764498	0.353572979	0.095180782	0.024826053	0.021646227	0.461603414	0.105854779	0.028750787
5S_rRNA	0.022761895	0.372200704	0.09743112	0.053799105	0.01895643	0.466434426	0.119493333	0.035356482
HMBOX1	0.001847706	0.360261618	0.839582544	1.269908971	0.001699837	0.418354191	0.804769014	0.972735657
HMBOX1	0.01182025	0.052616551	0.023330379	0.025015085	0.017124065	0.045433487	0.032300038	0.019949754
HMBOX1	0.01182025	0.052616551	0.023330379	0.025015085	0.017124065	0.045433487	0.032300038	0.019949754
HMBOX1	0.01182025	0.052616551	0.023330379	0.025015085	0.017124065	0.045433487	0.032300038	0.019949754
HMBOX1	0.009242896	0.028941742	0.014804748	0.009615165	0.011878278	0.025229244	0.019738438	0.014118411
HMBOX1	0	0.221481206	0.06328237	0.036144662	0.006209315	0.180416748	0.05063962	0.03151868
HMBOX1	0.002379721	0.175631928	0.257530785	0.299869535	0.002190348	0.123274491	0.181049123	0.148117439
5S_rRNA	0.002339739	0.179725165	0.202481212	0.296913375	0.002160339	0.126438528	0.196761994	0.210389473
HMBOX1	0.002339739	0.179725165	0.202481212	0.296913375	0.002160339	0.126438528	0.196761994	0.210389473
HMBOX1	0.002600092	0.173499816	0.307202097	0.324101691	0.002399914	0.122829673	0.21131165	0.187215681
HMBOX1	0.00346788	0.210007909	0.286800405	0.106819095	0.01028055	0.186184991	0.360381892	0.042173729
HMBOX1	0.027296864	0.116749747	0.078902293	0.044534096	0.022670192	0.085013065	0.056512757	0.033253132
HMBOX1	0.015478306	0.040160804	0.018061119	0.016171349	0.022470806	0.036603689	0.019742875	0.012124672
HMBOX1	0.007636274	0.027014601	0.026670455	0.0251003	0.004593685	0.023954813	0.015715819	0.026237237
HMBOX1	0.002391525	0.415119578	1.745849552	1.476240644	0	0.567002534	1.378216791	0.852322871
5S_rRNA	0.00231185	0.158027354	0.186554942	0.225194655	0.005547705	0.229210253	0.141613491	0.104773699
HMBOX1	0.00231185	0.158027354	0.186554942	0.225194655	0.005547705	0.229210253	0.141613491	0.104773699
HMBOX1	0.00231185	0.158027354	0.186554942	0.225194655	0.005547705	0.229210253	0.141613491	0.104773699
HMBOX1	0.00231185	0.158027354	0.186554942	0.225194655	0.005547705	0.229210253	0.141613491	0.104773699
HMBOX1	0.00231185	0.158027354	0.186554942	0.225194655	0.005547705	0.229210253	0.141613491	0.104773699
HMBOX1	0	0.057690195	0.064835598	0.020617132	0.024817518	0.06614413	0	0.046265302
HMBOX1	0.037020222	0.114855521	0.099347349	0.015349345	0.044291664	0.099971969	0.032472836	0.031968783
HMBOX1	0.038107443	0.119714318	0.131395308	0.020933589	0.045854441	0.10297917	0.033308657	0.040906785
5S_rRNA	0.043488036	0.157223078	0.232098377	0.078200002	0.050718936	0.132980392	0.239198159	0.063706204
DQ591785	0.045564194	0.170076059	0.249054517	0.088846665	0.051094952	0.143269985	0.267263977	0.06241915
DQ595103	0.047227578	0.180409488	0.262688449	0.085840689	0.05139517	0.151519361	0.25751668	0.061395659
DUSP4	0.092041696	0.715229751	2.313523368	0.618930891	0.082971843	0.655972249	1.903118164	0.392766762
DUSP4	0.012086662	1.480283222	0.508059277	0.04965174	0.008732963	1.368478423	0.370006122	0.040926004
DUSP4	0.008360312	0.570780311	0.268182602	0.138284317	0.005621952	0.618529835	0.240865814	0.140185766
DUSP4	0.008914071	0.562404259	0.29765962	0.193121747	0.005781659	0.602565687	0.254795875	0.152430771
MIR548O2	0.008914071	0.562404259	0.29765962	0.193121747	0.005781659	0.602565687	0.254795875	0.152430771
TMEM66	0.005081126	0.254598144	1.066410309	1.283957888	0.003933198	0.42556583	1.05020986	1.025119289
TMEM66	0.004755213	0.128822444	0.400860073	0.557331084	0.002652283	0.197058228	0.411849988	0.43316845
LEPROTL1	0.005146341	0.257224858	1.058233674	1.2652943	0.003953108	0.429703516	1.053328494	1.005511321
LEPROTL1	0	0.031980905	0.008032915	0.014266153	0	0	0.004517082	0.009320631
MBOAT4	0.005306016	0.131958503	0.235794323	0.195287089	0.005315448	0.146227247	0.202042406	0.140970191
DCTN6	0.005306016	0.131958503	0.235794323	0.195287089	0.005315448	0.146227247	0.202042406	0.140970191
GSR	0.005291927	0.280481619	0.130421958	0.047004712	0.004199788	0.223679443	0.124323163	0.036702183
GSR	0.014034036	0.478015717	1.386612057	0.697604948	0.00458383	0.404418511	1.148045354	0.45625893
GSR	0.014034036	0.478015717	1.386612057	0.697604948	0.00458383	0.404418511	1.148045354	0.45625893
GSR	0.014034036	0.478015717	1.386612057	0.697604948	0.00458383	0.404418511	1.148045354	0.45625893
GSR	0.014163281	0.474183096	1.393743526	0.706259993	0.004572979	0.401130164	1.152093713	0.453369551
GSR	0.002942526	0.230950439	0.195720186	0.080679536	0.003843554	0.25710304	0.137424175	0.144098557
GSR	0.00697809	0.218387322	0.130671437	0.055817976	0.007516975	0.239272254	0.138668148	0.064298239
GSR	0.007078947	0.211219643	0.126386035	0.054311031	0.007429373	0.234355349	0.134541706	0.062722388
GSR	0.011574437	0.150041706	0.053721492	0.033758911	0.009518719	0.211525897	0.045482313	0.031094683
GSR	0.007201288	0.341741087	0.642219895	0.31905017	0.001447808	0.395394186	0.586269048	0.173362375
GSR	0.006865254	0.051799125	0.007835582	0.021219161	0.008331315	0.089629411	0.040336761	0.027149816
GSR	0.00381345	0.426707798	1.326316258	0.470168774	0.00615917	0.448904585	1.003191292	0.260578286
GSR	0.004541842	0.424206254	0.879987803	0.335063542	0.008969865	0.355662878	0.754107598	0.182153791
GSR	0.004983603	0.422604175	0.734162252	0.270529345	0.008980108	0.329884012	0.592064992	0.150432486
GSR	0.004776951	0.692671564	0.9002289	0.245166866	0.00595918	0.579954338	0.527065255	0.130660535
GSR	0.004776951	0.692671564	0.9002289	0.245166866	0.00595918	0.579954338	0.527065255	0.130660535
RNF122	0.004776951	0.692671564	0.9002289	0.245166866	0.00595918	0.579954338	0.527065255	0.130660535
PPAPDC1B	0.004776951	0.692671564	0.9002289	0.245166866	0.00595918	0.579954338	0.527065255	0.130660535
PPAPDC1B	0.005314257	0.707683845	0.878879977	0.231993166	0.006066412	0.601976424	0.535776776	0.139269143
PPAPDC1B	0	0.801327999	0.498386323	0.011832037	0	0.52024745	0.31574405	0.067976751
PPAPDC1B	0.022094879	0.918276013	1.190989241	0.246926389	0.025422793	0.839148079	0.788924367	0.272752691
PPAPDC1B	0.027162359	0.340909735	0.167822822	0.052637931	0.014414952	0.204098074	0.066145538	0.04566216
PPAPDC1B	0.005025156	0.265866623	1.023127721	2.262134493	0.007712251	0.325840073	1.041757691	1.483108652
PPAPDC1B	0.012981196	0.335557023	1.227307044	1.968619764	0.018029175	0.381536759	1.181640663	1.302834372
PPAPDC1B	0.003476316	0.219939206	0.619988056	0.728405635	0.001170518	0.222793567	0.473225069	0.555987981
PPAPDC1B	0.00128608	0.096611948	0.022978022	0.049793667	0	0.052288833	0.011127108	0.030587885
PPAPDC1B	0.019552908	0.141996145	0.043608339	0.019737645	0.016011298	0.086485814	0.081488036	0.015488731
PPAPDC1B	0.019552908	0.141996145	0.043608339	0.019737645	0.016011298	0.086485814	0.081488036	0.015488731
PPAPDC1B	0.007031202	0.408102708	3.217336539	2.272842876	0	0.643599788	2.055981907	0.946882169
PPAPDC1B	0.002229877	0.585609489	0.670665616	0.853995404	0.001548377	0.695208657	0.563773576	0.497859779
PPAPDC1B	0.002229877	0.585609489	0.670665616	0.853995404	0.001548377	0.695208657	0.563773576	0.497859779
PPAPDC1B	0.000503516	0.824869991	2.392751497	1.739812484	0.003462209	1.112673269	1.716584221	1.386011579
PPAPDC1B	0.000503516	0.824869991	2.392751497	1.739812484	0.003462209	1.112673269	1.716584221	1.386011579
FGFR1	0.003274191	0.498264244	1.553455034	1.79953391	0.002693094	0.521765759	1.280499135	1.122357044
FGFR1	0.000926286	0.207025147	0.559470854	0.694982241	0.005368918	0.194382155	0.414048359	0.605971683
FGFR1	0.001468688	0.39208106	1.40981419	1.685937307	0.008187755	0.355669873	1.014381469	1.403150823
FGFR1	0.011269233	0.240165754	0.303872589	0.177309689	0.005557243	0.229497089	0.281454914	0.11676995
FGFR1	0.011770738	0.262117309	0.595318485	0.287752858	0.004704748	0.278411488	0.535101289	0.253662019
FGFR1	0.01127197	0.279837515	0.70758957	0.409263766	0.004168964	0.339710234	0.697864335	0.365856744
FGFR1	0.01127197	0.279837515	0.70758957	0.409263766	0.004168964	0.339710234	0.697864335	0.365856744
FGFR1	0.01092745	0.353431353	0.763583733	0.49681006	0.003793041	0.386764695	0.702825561	0.385209838
FGFR1	0.000897057	0.202781903	0.377365288	0.310298268	0.001009959	0.203347632	0.300993353	0.247193308
FGFR1	0.000894225	0.208815423	0.40463349	0.33309632	0.000996709	0.208128034	0.3293296	0.262137849
FGFR1	0.000888759	0.220437032	0.457481048	0.377145235	0.001040647	0.217328587	0.384127479	0.29100093
FGFR1	0.000888759	0.220437032	0.457481048	0.377145235	0.001040647	0.217328587	0.384127479	0.29100093
FGFR1	0.000816015	0.409394973	0.796495129	0.352958823	0.000894556	0.365396516	0.571253413	0.316864531
FGFR1	0.006354953	0.154144331	0.21531902	0.151108595	0.011936478	0.104331605	0.237917311	0.10559732
FGFR1	0.0070853	0.168871757	0.243326748	0.168057378	0.013475591	0.125553504	0.238527776	0.106118805
FGFR1	0.005685379	0.145333664	0.172914505	0.12652232	0.011675199	0.100981207	0.174223062	0.080681274
FGFR1	0.005685379	0.145333664	0.172914505	0.12652232	0.011675199	0.100981207	0.174223062	0.080681274
FGFR1	0.005685379	0.145333664	0.172914505	0.12652232	0.011675199	0.100981207	0.174223062	0.080681274
FGFR1	0.006355733	0.033527429	0.065099791	0.116117868	0.006827143	0.039817069	0.051249623	0.069744202
FGFR1	0.003972177	0.03229898	0.069217158	0.124598332	0.00382218	0.048660467	0.082439711	0.064049124
FGFR1	0.006608948	0.02858535	0.044062878	0.077438076	0.006874869	0.036786502	0.04090301	0.044030668
FGFR1	0.006608948	0.02858535	0.044062878	0.077438076	0.006874869	0.036786502	0.04090301	0.044030668
FGFR1	0.006608948	0.02858535	0.044062878	0.077438076	0.006874869	0.036786502	0.04090301	0.044030668
FGFR1	0.006608948	0.02858535	0.044062878	0.077438076	0.006874869	0.036786502	0.04090301	0.044030668
FGFR1	0.012357681	0.035511292	0.049280888	0.072117664	0.015437716	0.042360059	0.060440175	0.057007504
FGFR1	0.009706767	0.022931379	0.013337323	0.016949495	0.012774015	0.021401498	0.01149559	0.017417573
FGFR1	0.018380791	0.122541158	0.165819019	0.227717469	0.019817257	0.12032385	0.30512996	0.145817486
FGFR1	0.101096621	0.226538837	0.316799729	0.285417174	0.126289655	0.293977772	0.327725454	0.21402173
FGFR1	0.008220831	0.0879597	0.203729894	0.090556622	0.008563504	0.127604031	0.149332532	0.054647349
FGFR1	0.014862685	0.059814275	0.083378885	0.06455818	0.016695366	0.053176374	0.100253139	0.032634284
FGFR1	0.014862685	0.059814275	0.083378885	0.06455818	0.016695366	0.053176374	0.100253139	0.032634284
FGFR1	0.008545532	0.059023641	0.065568536	0.084597682	0.009678631	0.075870091	0.113344628	0.052078151
FGFR1	0.0024288	0.252865261	0.70528284	1.104224789	0.00089098	0.26745971	0.708021196	0.785427305
FGFR1	0.0024288	0.252865261	0.70528284	1.104224789	0.00089098	0.26745971	0.708021196	0.785427305
FGFR1	0.001420684	0.159271754	0.182373826	0.111512924	0.001168186	0.108636148	0.097029898	0.066293038
FGFR1	0.013675199	0.116362057	0.206583203	0.339309993	0.01326481	0.145258737	0.251660954	0.324111282
FGFR1	0.013675199	0.116362057	0.206583203	0.339309993	0.01326481	0.145258737	0.251660954	0.324111282
FGFR1	0.013675199	0.116362057	0.206583203	0.339309993	0.01326481	0.145258737	0.251660954	0.324111282
FGFR1	0.038657417	0.015919502	0.016372193	0.085235383	0.036732763	0.02658823	0.013073812	0.112649627
FGFR1	0.002468387	0.076854054	0.058561527	0.024871542	0.001795837	0.094715447	0.025325522	0.040303645
FGFR1	0.002468749	0.076868009	0.058579357	0.024873876	0.001796109	0.094735335	0.025329887	0.04029853
FGFR1	0.000385982	0.156909428	0.16836434	0.035803972	0.001787528	0.137547849	0.040284124	0.044351985
FGFR1	0.012517346	0.440480119	0.348309238	0.174908968	0.011119006	0.461648822	0.312399014	0.129810208
FGFR1	0.012517346	0.440480119	0.348309238	0.174908968	0.011119006	0.461648822	0.312399014	0.129810208
FGFR1	0.000384417	0.623176413	1.223680484	0.303416336	0.001990647	0.72840821	0.911842954	0.343477222
FGFR1	0.000384417	0.623176413	1.223680484	0.303416336	0.001990647	0.72840821	0.911842954	0.343477222
FGFR1	0.000384417	0.623176413	1.223680484	0.303416336	0.001990647	0.72840821	0.911842954	0.343477222
FGFR1	0.000384417	0.623176413	1.223680484	0.303416336	0.001990647	0.72840821	0.911842954	0.343477222
FGFR1	0.000384417	0.623176413	1.223680484	0.303416336	0.001990647	0.72840821	0.911842954	0.343477222
FGFR1	0.014157536	0.445088833	0.575047571	0.292549851	0.010640109	0.403772167	0.487306665	0.162765919
FGFR1	0.013608335	0.46994221	0.605915998	0.353282169	0.010521884	0.419734743	0.531504495	0.201237498
FGFR1	0.003421052	0.156412107	0.251237895	0.353998005	0.001996164	0.164480978	0.208452723	0.145098865
FGFR1	0.006306614	0.122554636	0.010045441	0.024732728	0.002070904	0.103820481	0.013467496	0.028876993
FGFR1	0.005190423	0.593034298	1.65031189	1.288112494	0.004237547	0.64176267	1.192938236	0.923255722
FGFR1	0.005190423	0.593034298	1.65031189	1.288112494	0.004237547	0.64176267	1.192938236	0.923255722
FGFR1	0.005190423	0.593034298	1.65031189	1.288112494	0.004237547	0.64176267	1.192938236	0.923255722
FGFR1	0.005190423	0.593034298	1.65031189	1.288112494	0.004237547	0.64176267	1.192938236	0.923255722
FGFR1	0.005190423	0.593034298	1.65031189	1.288112494	0.004237547	0.64176267	1.192938236	0.923255722
FGFR1	0.005190423	0.593034298	1.65031189	1.288112494	0.004237547	0.64176267	1.192938236	0.923255722
FGFR1	0.005190423	0.593034298	1.65031189	1.288112494	0.004237547	0.64176267	1.192938236	0.923255722
FGFR1	0.005190423	0.593034298	1.65031189	1.288112494	0.004237547	0.64176267	1.192938236	0.923255722
FGFR1	0.005888952	0.588814072	1.569991792	1.174451917	0.011170602	0.635579606	1.313751984	0.923097347
FGFR1	0.005888952	0.588814072	1.569991792	1.174451917	0.011170602	0.635579606	1.313751984	0.923097347
FGFR1	0.005888952	0.588814072	1.569991792	1.174451917	0.011170602	0.635579606	1.313751984	0.923097347
FGFR1	0.005888952	0.588814072	1.569991792	1.174451917	0.011170602	0.635579606	1.313751984	0.923097347
FGFR1	0.002107624	0.184727216	0.158673859	0.091681051	0.002269472	0.105890854	0.105287143	0.040988127
FGFR1	0.001746186	0.068333728	0.020353507	0.027714907	0.002246545	0.044018458	0.01263163	0.018434739
FGFR1	0.011983894	0.064803031	0.027702566	0.016272205	0.005622305	0.070622523	0.013801179	0.011263392
FGFR1	0.011657663	0.111411088	0.06931468	0.029645662	0.010176439	0.07907068	0.071725411	0.040649902
FGFR1	0.011657663	0.111411088	0.06931468	0.029645662	0.010176439	0.07907068	0.071725411	0.040649902
FGFR1	0.006637238	0.088510149	0.279072613	0.333206996	0.00331242	0.1177678	0.214946888	0.228186674
FGFR1	0.008228018	0.146681655	0.079744807	0.046137142	0.00825663	0.120425288	0.062779004	0.040419202
FGFR1	0.008228018	0.146681655	0.079744807	0.046137142	0.00825663	0.120425288	0.062779004	0.040419202
FGFR1	0.007486012	0.109607658	0.052908728	0.064671998	0.007746899	0.112593764	0.038174448	0.051484425
FGFR1	0.007725388	0.070600652	0.044556034	0.055313835	0.008052557	0.07830421	0.030663888	0.03881512
FGFR1	0.007725388	0.070600652	0.044556034	0.055313835	0.008052557	0.07830421	0.030663888	0.03881512
FGFR1	0.007725388	0.070600652	0.044556034	0.055313835	0.008052557	0.07830421	0.030663888	0.03881512
FGFR1	0.007725388	0.070600652	0.044556034	0.055313835	0.008052557	0.07830421	0.030663888	0.03881512
FGFR1	0.007725388	0.070600652	0.044556034	0.055313835	0.008052557	0.07830421	0.030663888	0.03881512
FGFR1	0.007725388	0.070600652	0.044556034	0.055313835	0.008052557	0.07830421	0.030663888	0.03881512
FGFR1	0.007725388	0.070600652	0.044556034	0.055313835	0.008052557	0.07830421	0.030663888	0.03881512
FGFR1	0.006452615	0.031911036	0.013762552	0.041232357	0.006172039	0.034873288	0.01670836	0.038325715
FGFR1	0.007155142	0.030462603	0.011688094	0.043574517	0.007280491	0.033505636	0.015307545	0.042519221
FGFR1	0.008528692	0.024415821	0.010179472	0.046304594	0.008005617	0.027054437	0.013502694	0.046214136
FGFR1	0.062113963	0.031693401	0.036007788	0.044562905	0.062290986	0.039063857	0.059178474	0.053869609
FGFR1	0.0299817	0.072692414	0.061519707	0.058809459	0.026196231	0.071897604	0.060633373	0.071454258
FGFR1	0.0299817	0.072692414	0.061519707	0.058809459	0.026196231	0.071897604	0.060633373	0.071454258
FGFR1	0.041972223	0.105723687	0.092482348	0.067483693	0.034311885	0.106713703	0.045831771	0.077466885
FGFR1	0.001609477	0.654111421	2.641591866	1.509185051	0.000641025	0.978356376	1.721579135	0.830670451
FGFR1	0.001609477	0.654111421	2.641591866	1.509185051	0.000641025	0.978356376	1.721579135	0.830670451
FGFR1	0.001609477	0.654111421	2.641591866	1.509185051	0.000641025	0.978356376	1.721579135	0.830670451
FGFR1	0.006731768	0.072135429	0.050634657	0.017556968	0.003506971	0.089621624	0.031489835	0.017098642
FGFR1	0.002879447	0.325727657	0.535978459	0.422939416	0.002639465	0.279219489	0.462619637	0.25154425
FGFR1	0.003507223	0.402903828	0.051383277	0.070123656	0.015801416	0.227948864	0.021418094	0.036113781
FGFR1	0.017996105	0.650817821	1.119396808	0.367466106	0.006475485	0.621636043	0.796298802	0.17581868
FGFR1	0.004111198	0.089380318	0.098319113	0.106415768	0.005160043	0.101410318	0.096619338	0.101710835
FGFR1	0.002464859	0.070552286	0.112684023	0.175891978	0.00252859	0.077838697	0.078243551	0.116890828
FGFR1	0.002464859	0.070552286	0.112684023	0.175891978	0.00252859	0.077838697	0.078243551	0.116890828
FGFR1	0.002464859	0.070552286	0.112684023	0.175891978	0.00252859	0.077838697	0.078243551	0.116890828
FGFR1	0.001129055	0.031739189	0.006175187	0.025356414	0.001170067	0.027829273	0.005479677	0.032581031
FGFR1	0.000857042	0.030547748	0.005930207	0.025443579	0.001326043	0.026657622	0.004937248	0.033821773
FGFR1	0.011234266	0.076774575	0.144960947	0.152716227	0.008763107	0.081410256	0.119906235	0.164502204
FGFR1	0.011234266	0.076774575	0.144960947	0.152716227	0.008763107	0.081410256	0.119906235	0.164502204
FGFR1	0.013064854	0.06109805	0.053197867	0.064236967	0.015435108	0.079511334	0.066647015	0.074457359
FGFR1	0.013064854	0.06109805	0.053197867	0.064236967	0.015435108	0.079511334	0.066647015	0.074457359
FGFR1	0.013064854	0.06109805	0.053197867	0.064236967	0.015435108	0.079511334	0.066647015	0.074457359
FGFR1	0.013064854	0.06109805	0.053197867	0.064236967	0.015435108	0.079511334	0.066647015	0.074457359
FGFR1	0.095120155	0.160484505	0.120466677	0.032699704	0.070580996	0.147960847	0.107182887	0.026411999
FGFR1	0.095120155	0.160484505	0.120466677	0.032699704	0.070580996	0.147960847	0.107182887	0.026411999
FGFR1	0.095120155	0.160484505	0.120466677	0.032699704	0.070580996	0.147960847	0.107182887	0.026411999
FGFR1	0.094136691	0.149087668	0.118303963	0.031895884	0.077191622	0.136479873	0.091288093	0.027428915
FGFR1	0.092485438	0.14826298	0.112518841	0.031856877	0.080891858	0.130640616	0.086972845	0.026784598
FGFR1	0.092485438	0.14826298	0.112518841	0.031856877	0.080891858	0.130640616	0.086972845	0.026784598
FGFR1	0.248386904	0.036576773	0.09220723	0.013467643	0.19905717	0.067304553	0.068411212	0
FGFR1	0.013083845	0	0.103646195	0.066195797	0.090163642	0.18327202	0.086235474	0
FGFR1	0.109306521	0.159922619	0.196311684	0.052839307	0.092314945	0.167236743	0.144554111	0.0386099
FGFR1	0.018643236	0.206032132	0.930801954	0.463933941	0.025139797	0.287094964	0.688336871	0.312786987
FGFR1	0.013921022	0.29453029	0.683591634	0.233185454	0.01780286	0.300835932	0.57236929	0.1866305
FGFR1	0.015210957	0.218669971	0.462301522	0.161915367	0.016841276	0.216708702	0.393162736	0.129320869
FGFR1	0.015210957	0.218669971	0.462301522	0.161915367	0.016841276	0.216708702	0.393162736	0.129320869
FGFR1	0.021495445	0.148381108	0.26225664	0.143216067	0.022502032	0.164733114	0.213229359	0.071067364
FGFR1	0.033321578	0.030202696	0.046064307	0.032611636	0.03406145	0.039068631	0.034578564	0.036875253
FGFR1	0.033321578	0.030202696	0.046064307	0.032611636	0.03406145	0.039068631	0.034578564	0.036875253
FGFR1	0.033321578	0.030202696	0.046064307	0.032611636	0.03406145	0.039068631	0.034578564	0.036875253
FGFR1	0.033187115	0.027993697	0.045472728	0.031512313	0.034029056	0.037608045	0.033783503	0.036923793
FGFR1	0.030201735	0.191070956	0.132600283	0.03332415	0.037916506	0.147033126	0.113243955	0.019082574
FGFR1	0.030201735	0.191070956	0.132600283	0.03332415	0.037916506	0.147033126	0.113243955	0.019082574
FGFR1	0.037676321	0.355063424	0.249085186	0.060406462	0.042092137	0.259628557	0.111881558	0.023869981
FGFR1	0.029574114	0.193454187	0.140042004	0.034337642	0.038513598	0.151843456	0.088993155	0.017209079
FGFR1	0.029574114	0.193454187	0.140042004	0.034337642	0.038513598	0.151843456	0.088993155	0.017209079
FGFR1	0.028969264	0.185730632	0.121299928	0.030228584	0.038304827	0.147309607	0.074451789	0.015403345
FGFR1	0.024112724	0.134042376	0.069541862	0.018639087	0.03515149	0.118455515	0.075612278	0.015858834
FGFR1	0.000672914	0.174770598	0.640222386	0.476418805	0.005762539	0.210068351	0.514119054	0.310843159
FGFR1	0.012456388	0.039474757	0.074342296	0.054908505	0.015257831	0.040066498	0.046501869	0.056219412
FGFR1	0.012502972	0.039148036	0.073057594	0.053957464	0.015307848	0.039520185	0.044818651	0.05574392
FGFR1	0.012502972	0.039148036	0.073057594	0.053957464	0.015307848	0.039520185	0.044818651	0.05574392
FGFR1	0.012502972	0.039148036	0.073057594	0.053957464	0.015307848	0.039520185	0.044818651	0.05574392
FGFR1	0.012502972	0.039148036	0.073057594	0.053957464	0.015307848	0.039520185	0.044818651	0.05574392
FGFR1	0.024565999	0.022237203	0.027938818	0.014534122	0.02800473	0.020834894	0.027417854	0.020435092
FGFR1	0.022672595	0.025182787	0.0264717	0.014491264	0.025291257	0.017387901	0.020572483	0.014414873
FGFR1	0.030350036	0.029824113	0.060287529	0.064320635	0.033090685	0.026949978	0.052890698	0.035551887
FGFR1	0.002647743	0.278857119	0.493256306	0.520086242	0.003481665	0.27449347	0.445340522	0.219510195
FGFR1	0.001505788	0.195713751	0.339311076	0.365324771	0.001808911	0.177630259	0.274422197	0.158318148
FGFR1	0.001505788	0.195713751	0.339311076	0.365324771	0.001808911	0.177630259	0.274422197	0.158318148
FGFR1	0.001090561	0.192297746	0.303557255	0.335438873	0.001615367	0.174084178	0.253424458	0.138035337
FGFR1	0	0.026091077	0.01289909	0.033179607	0.000278314	0.01902082	0.009257378	0.045716587
FGFR1	0.074997534	0.12980218	0.223329358	0.036937542	0.082166113	0.086700256	0.097868906	0.029808693
FGFR1	0.058684856	0.098088028	0.052584927	0.021474796	0.051342369	0.080245106	0.094581534	0.013661192
FGFR1	0.058684856	0.098088028	0.052584927	0.021474796	0.051342369	0.080245106	0.094581534	0.013661192
FGFR1	0.055982292	0.059188767	0.107012052	0.014949534	0.05951585	0.038269237	0.098712787	0.016849253
FGFR1	0.056217662	0.05995917	0.107853732	0.015032166	0.059768613	0.038937068	0.099054169	0.016907465
FGFR1	0.085026219	0.16114264	0.260645424	0.039723335	0.088543371	0.123595246	0.165769177	0.02969462
FGFR1	0.068589852	0.074679825	0.116718555	0.028265442	0.075188275	0.056742666	0.09057046	0.023962439
FGFR1	0.077201864	0.087777751	0.159436301	0.033548726	0.077455648	0.065673852	0.133639233	0.027751344
FGFR1	0.068179863	0.058518422	0.131420146	0.033211828	0.074835062	0.053901077	0.098896353	0.026168951
FGFR1	0.051067799	0.042592004	0.054387808	0.027269296	0.048658239	0.040390331	0.065942824	0.024734311
FGFR1	0.055159222	0.083525044	0.277301273	0.072740169	0.066311925	0.053538116	0.338026633	0.081685932
FGFR1	0.024172517	0.047842621	0.077323129	0.063171324	0.022782103	0.042230341	0.040902606	0.049202046
FGFR1	0	0.051564329	0	0	0.029298458	0.011617127	0	0.036390767
FGFR1	0.040932014	0.017476007	0.053349285	0.027407967	0.041417967	0.018289374	0.052698646	0.031942631
FGFR1	0.041805009	0.019391217	0.055850502	0.029019639	0.042002766	0.019379538	0.057925989	0.032706924
FGFR1	0.044061161	0.019755217	0.062529163	0.029733759	0.03948652	0.019375826	0.056393653	0.035158761
FGFR1	0.049749857	0.053512056	0.053102992	0.022946877	0.053393358	0.043474283	0.055966696	0.021825227
FGFR1	0.057942744	0.232183915	0.131091115	0.035533674	0.052318675	0.308120026	0.020047242	0
FGFR1	0.008138026	0	0.068347469	0.106709911	0.04029361	0.148951417	0.060783687	0.028094358
